,team,year,passing_yds,passing_int,passing_times_sacked,rushing_yds,fmb,time_of_possession,punts_yds,penalty_yds,def_passing_yds,def_passing_int,def_passing_times_sacked,def_rushing_yds,def_fmb,def_time_of_possession,pass_play_percentage,def_pass_play_percentage,drives,def_drives,tds_per_yard,def_tds_per_yard,clutch_conversion_percentage,def_clutch_conversion_percentage,fg_percentage,home_game
11,ARI,2006,0.5704657956677267,0.723883402800659,-0.06300313212429459,-1.7254386416245961,0.9339654469464339,0.3556294511405661,-0.42737190023059296,1.600327365238813,-0.37267449637260047,0.744837152805074,0.3988662996048214,-0.3195763263625923,1.7077589984576274,-0.6769037492265306,0.8060794850864791,-0.15367600642278026,-0.26009689019362137,-0.7380828527598996,-1.1830649360956451,0.8382603626260478,0.008563970775366605,-1.7690671748122968,0.894787740470209,0.9995043370203543
12,ARI,2007,0.7939086291065947,1.9297804896734214,-1.081293927807208,-1.3958667527835855,0.23653970350862016,0.592208633876765,-0.3558644524680935,1.9816037667493929,0.4919244009926347,0.9247621853307759,-0.12147679287643144,-0.8752193714300281,0.9442168195820446,-0.3622587568095407,0.7903738605370441,0.7136037258421218,0.519813230178839,-0.26135637541955137,0.49881898956344345,1.222635480153826,2.730272651166526,-0.7673067013562694,-0.44403864699093337,0.9995043370203543
13,ARI,2008,1.5669396025849567,0.9996346137920414,-1.2142728689250122,-2.136432789329577,1.0846094075290011,-0.2992155415965559,-0.9278611432332052,0.274956271950188,0.193867994788515,-0.02198620010208369,-0.8299251347523174,-0.16576957511108,1.7598186924718717,0.26550010883993186,2.1782678207208597,-0.08750418651136596,-0.44964466628414373,-0.17983437557696194,0.9421419268108056,2.4447393281484895,1.2483085813784873,-1.162973226754827,-0.6147453271784937,0.9995043370203543
14,ARI,2009,1.0274156479061813,0.7938501279775766,-1.2561703435237723,-1.5448859592159812,2.6970577263572273,-0.4507499200811807,0.45511931085418394,0.05856654004448594,-0.10205721709148756,1.5416480111331816,0.20098934894293627,0.13635082913296062,0.041848790001810236,0.2157387353433291,1.8648802047113882,0.591063318598759,0.1782323420157103,-0.10894568006167007,1.126058872547799,0.7323539858328966,-0.05856481138179497,0.016154999466071095,0.01647239723597481,0.9995043370203543
15,ARI,2010,-0.6709230977280057,0.9132051297499657,0.501701960293779,-1.3783939125504938,1.9940525769719106,-2.2065385605841423,1.5495857661636792,0.06702226669089024,-0.0822104699481474,1.246056886269529,-0.13369141946049926,1.3185948238368068,0.56823014059028,2.0239904922507104,1.8298445807164965,-0.7911924751063785,0.47440074215715194,1.149328665334789,-1.5168586743031212,0.013073176779404635,-1.8990478865123803,0.8854144150134317,0.36546470112893664,0.9995043370203543
16,ARI,2011,-0.35167638702745707,1.8433510056313467,1.7349450169616363,-1.1096533934098771,0.03568108939852963,-1.4666487635954435,1.9221540340133239,0.6119041671023473,-0.22966247724799574,-0.6902791780546904,0.7164465907905639,1.0367019461229021,0.16910581981440748,1.9612146056857627,1.2267485980182378,-0.5369211300764003,1.0647630864390898,2.8825572706837117,-0.9286648494774089,-0.8369648474814217,-1.7218193501802561,1.8286645203236533,-0.5793769240952362,0.9995043370203543
17,ARI,2012,-0.9058635910003358,2.0738296297435466,2.0428003737960045,-1.9334654532886115,0.6828921793088207,-1.1372934307666198,3.425634285737432,0.13876782611492347,-0.8301264780679747,0.9119103972932253,0.2522907805960174,1.5160878624185805,-0.10276147114886845,1.4115428184463465,1.56043271344544,-1.5086665595162698,2.1349182389501626,2.836479618598771,-1.4371646684203523,-0.5788180540481136,-2.4865316233527626,2.122265874382662,0.27560008513167955,0.9995043370203543
18,ARI,2013,0.14547047855084214,2.0244413531480747,0.9279632236029053,-1.3280933118794727,0.23096029756111766,0.31929212568762017,1.6283571631052185,-0.5130918280805842,-0.258966399204605,1.443117636178631,1.3149632934098456,-0.5277324380353317,-0.04491736668859698,-0.22216135142679003,0.806804360065682,0.7004306320634606,1.5346836146635086,2.115187141730661,-0.5259898599541725,-0.15217328613359501,-1.2991645657066624,1.739980643941216,-0.10033957349138392,0.9995043370203543
19,ARI,2014,0.4848156959213123,0.5510244347165085,-0.5184104647195151,-1.6067762889305017,-1.3480115855820929,-0.0742333776219385,1.0587817887331203,-1.2413092562345274,1.1024227750886646,0.5906156963544724,0.342679017318114,-0.2751145428075333,-0.8663036500244513,-0.1662755011921443,0.9358321063641092,1.2389957218980427,1.1911282704994381,0.8161517964129089,-1.4926300946251942,-1.2843960643498598,-0.34140359734970827,1.098727999329763,0.4661563792945384,0.9995043370203543
20,ARI,2015,1.3691798534494064,-0.15687419648524997,-0.9756394266451167,-0.2689568044170107,-0.7621739610943294,0.94398486964464,-0.32341252366822537,-0.9369030969639841,0.6192188619768768,0.6077514137378726,0.12525866412172168,-0.9605239561577569,1.2450061627754556,-1.2594945989329307,0.36801337265380824,1.3321264314029972,0.6580251502448453,-0.2418619841528439,0.04398247106417288,-0.817455778072157,0.8585768301921638,1.005321312962464,0.8254945425928067,0.9995043370203543
21,ARI,2016,1.1923548044262124,0.19707511911562908,-0.17594415060790977,-0.1373516071058105,0.2532779213511277,0.537316078405293,-0.43623957844916184,-0.07403462781957709,-0.13069514082181088,-0.039121917485483874,1.371150575696554,-1.1496804103229568,1.7424654611337904,-0.4258002029667422,1.1786652243976623,0.639160428441778,1.4221396226097602,0.26499218878150305,1.9097833424602533,0.3302116800931085,0.48124466297117746,0.37036574833082725,-0.5412416051245136,0.9995043370203543
22,ARI,2017,0.0613733094832328,0.8638168531544951,1.4216247721361241,-0.9588692536206035,-0.6338476243017716,0.6849847839693924,1.241292442564935,0.17028462543333864,-0.4332803349646795,0.025137022702266813,0.7897343502949654,-1.6504570974859665,-0.16060557560913993,-0.5590075720191908,1.0100109792360494,0.699817930027243,1.9039068868398406,1.393894664862551,-0.22753781028515982,0.481406968014912,-0.5851195580476836,1.5384740845870437,-0.5887603779744682,0.9995043370203543
23,ARI,2018,-1.343222625444632,0.6004127113119802,2.099270883037812,-1.467993695967999,-0.47204485182419864,-1.4635562252590215,2.2796912728258207,-0.1867776497716297,-0.998357630027965,-1.3971275201199476,1.3613788744293005,1.248477040178029,-0.7216933888737727,1.266086495917812,0.6980731131849871,-0.8815660254483594,0.4822985661609228,2.067337272257836,-0.7388409359676981,1.0961749052330558,-1.7945065665287752,1.0076827179548957,-1.9375717227686409,0.9995043370203543
24,ARI,2019,-0.8825397667667408,0.061257358478082745,1.4471275827614563,0.03961237747715238,-0.8291268324643596,-1.9637743011751023,0.8631268459106612,0.2334463411405687,1.1287075050861088,-2.069704427418404,0.7091178148401235,1.0474296438992678,-0.10276147114886845,1.8326005941868468,0.5758108666924713,-0.04124518277699531,-0.07252357010404434,0.35005862339985516,0.2986829119759363,0.7174899329496471,-0.693509024779151,-0.409160277504127,0.11319415260651512,0.9995043370203543
25,ARI,2020,0.20233163263632784,-0.4902450635046825,0.09547861961884169,0.9469646162481102,-0.5111006934567163,-1.274138252153244,-0.65239709644363,-0.11041987581319411,0.6179312654060563,-1.5556329059163987,1.6838450162486693,0.8719736230388248,0.45832634211576423,1.3280968228905035,0.252516625967202,0.1428717791061577,-0.3035349222143665,-0.3375617230984904,1.1454817835292765,0.49267113309049876,0.03956293068870621,-0.456388377352761,-0.2868056441684231,0.9995043370203543
26,ARI,2021,0.8191138885856649,-0.8647728276870085,-0.2069118492243846,0.5947427493271662,-1.4540202985846407,0.17935476596457683,-1.7420209189670977,0.537852500411112,-0.17598302020929737,-1.1872149821732951,0.6822456363551758,0.2153221946915095,0.7070559912949316,-0.3844599849849488,0.17181387828241979,0.3530285775285256,-1.4309492987527845,-1.5160862860402429,0.9518533823015444,0.7604563358152905,1.055687458054913,-0.39394233421956715,0.4363218079862115,0.9995043370203543
27,ARI,2022,-0.07618051179709666,0.19295942939933977,0.6401457894027253,-0.1028177444228983,-0.9462943573619121,0.03555173332100545,-0.9712561643027957,0.31467256377420705,-0.1601766623054295,-0.9473149388056926,-0.09460461439148485,0.43065164644362636,-0.2068808591773571,0.04348782708585083,0.8947558575425126,0.18913078284052834,-1.7942492029262873,-0.28793963623778424,-0.3509834249251778,1.682492116229356,-0.23707606329654007,-0.5484831720575972,-0.01648999203209551,0.9995043370203543
28,ARI,2023,-0.8742375604454359,-0.3215017851368218,0.3177173979253099,1.191349055063811,-1.5377113877971784,-0.16314385479403792,-0.5468025451742925,-0.5797127046886151,-0.5311820742288057,-1.2514739223610458,-1.2501082892442217,1.5619713890524336,-1.392685000612921,0.03506667157104143,0.06670700629774658,-1.3386417444661034,-1.835712778946089,-0.44566698375931274,-0.47032419755364574,2.2210817824208458,-0.052792591260000604,-1.7428293415630551,0.2954496991069764,0.9995043370203543
29,ATL,1995,1.0356879901759706,0.34523994890204374,-0.04843009748124752,-1.8305110074707307,-0.10380405928903325,-0.7399022545365331,-0.7639663245268964,-0.5153979353477844,2.5323653668077,1.066131853743827,-1.3600399285008244,-1.0170705558825772,0.3310693123031676,0.965221576161418,2.3150275667974687,1.6727887635395478,-0.30156046621342464,-0.7079551571658976,-0.31413996491907337,0.3192958912569729,0.6467149731292751,-2.4320972210206215,0.6398705767510822,0.9995043370203543
30,ATL,1996,0.4259536503842888,2.6994144666195194,0.22481430207588463,-1.4309889265854574,0.26443673324613276,-0.6285708744253823,-0.5862983034811085,-0.10068297846278945,1.4847945567406653,-1.071548889835344,-0.5831896777541637,0.19451304599277539,1.910213364068577,0.5518193963434735,2.1615956961991523,-0.1643982920565757,-0.3055093782153118,0.58044688382456,0.36476085655210255,0.6676721307081313,-0.1729402841654931,-0.6138153768482084,0.8762614340932648,0.9995043370203543
31,ATL,1997,-0.6415070069852514,0.6209911598934261,1.26860790838413,-0.6225906180234572,0.43181891167120756,0.5156683100503477,-0.19291300378503679,-0.3025954814132848,-0.1301623422407816,0.6591585658880731,1.5861280035761331,-0.3684972132102364,0.3137160809650862,-0.8353745848234102,-0.05966286507692963,-0.10067728029002727,0.23351711004211353,0.7275409270187909,0.503624658259892,1.1799013281144846,-0.1299693121476921,-0.03763255869487286,0.0031190205616830878,0.9995043370203543
32,ATL,1998,-0.5546623451782178,-0.16510557591782857,1.5527820839235478,0.8133591611324488,-0.13728049497404834,1.79365977757628,-0.4760812390978366,-0.37972195779412077,-0.5094261321701117,1.6530301741252829,0.7604192464932046,-1.9758423884739331,3.4777885949419325,-2.100844590821675,-2.184754679111862,1.0276135194032396,0.6975142702637032,-0.8355548090934275,1.3793576600897652,-0.42297774960029555,0.1317046667069752,0.4530149230659382,0.19944974788099065,0.9995043370203543
33,ATL,1999,-0.4350568188586947,0.826775645707891,1.1811697005258475,-0.8707990791123934,0.9228066350514289,0.13064728716594598,-0.5272433400255345,0.5627072120687241,-0.8442900403470033,0.22219777261136844,0.29626343629865914,-0.19433368605778978,0.4814639838998728,-0.13565311750192405,-0.5917210998131344,-0.4823906488531023,-0.46346585829074716,-0.22591202766190227,0.6222646042034601,0.1088766426284735,-0.4683924400291783,0.3559349400437447,-1.6565493091547276,0.9995043370203543
34,ATL,2000,-1.2983369560168558,1.2795015144997135,2.179422573574571,-2.0605994860957204,1.1292446551090214,-0.7306246395272729,0.04623129710933843,-0.6081546943174286,-0.23285926873417143,-0.46323092272463795,-0.6393769600408722,0.7265034562038863,-0.08540823981078702,0.5747861841111352,0.6466069896614576,-0.8209085238628945,-0.9886711545415691,-0.2560397232559042,-1.0425992448223722,-0.13754148407664582,-1.5982510823877742,0.315791055172406,-1.9707747134182292,0.9995043370203543
35,ATL,2001,-0.6908424200888343,0.8843953017359412,3.128491454703011,-1.0259955522938622,0.7163686149938359,0.5945280376290807,-0.701924022664358,-0.7989210121431183,0.6945210614290125,0.29930850083666927,-0.6320481840904317,0.7452446149698272,0.5913677823743886,-0.6103000647003064,-0.05144761531261065,0.00899638419278408,-0.8524336904765046,-0.3216117666075488,-1.2351263469738354,0.6382924011810835,-0.568871827334485,-0.7607472430439596,-0.10900122322605962,0.9995043370203543
36,ATL,2002,-0.6268138936396325,0.040678909896636264,0.9152118182902389,1.171111152571611,1.50306485359169,1.8763851780755383,-0.8380837626870596,0.10302316347330708,-0.22215889723183438,2.0342998859059365,1.0633419857780662,0.9053199607051183,1.4301072970483244,-0.8889637562812922,-1.2907422047594748,-0.09240580280109995,0.32039317408360035,-0.6406108964263685,-0.1839864377235969,0.2677362078182011,0.4352806879272603,-0.5676367903295434,0.7150585084756949,0.9995043370203543
37,ATL,2003,-1.7907055733526773,0.7897344382612878,-0.24516606516238296,1.168051934753023,0.8167979220488811,-0.3626125774931847,-0.07741306727155375,-0.2286719317924492,-0.02466822319698739,1.4216979894493804,0.21808982616063036,1.516217111789379,1.8118783864861154,0.7485682115531236,-1.3231199538306155,-1.1110229380115557,0.28682742206757145,0.4865193622667948,0.20006658560090207,1.3113552958007222,-0.8532071148154556,-0.07331601191383971,-1.4599779804539001,0.9995043370203543
38,ATL,2004,-2.1703971243205693,0.9914032343594629,0.895173895656049,2.4138007291493797,1.1627210907940364,-0.5891410106360144,-0.4449814739979632,0.08137137857569635,-0.34141697961888334,1.2589086743070785,1.0340268819763054,0.3426974496145053,1.2392217523294284,0.45765556649605177,-2.1866876790564085,-0.9149582864221742,-0.6885538423982402,0.011565102314327997,0.10104978683449804,1.699910928201913,-0.5620306775605061,0.6099171658964001,-1.9669250913139296,0.9995043370203543
39,ATL,2005,-1.85195674301094,0.17649667053418258,0.7020811866356758,2.357499355064973,1.8713056461268553,-0.08041845429477962,-0.09307300965753616,1.1589640577106048,-0.9847268663299656,0.6720103539256228,0.02754165144918569,0.7674108820619571,0.7186248121869858,0.4982302248855915,-2.201668428626637,-0.47595727747282546,-0.36474305824359876,0.4705694057758532,-0.04201897498268393,0.7376957548378134,0.3123537779260881,1.4272256716102631,0.5143969562890495,0.9995043370203543
40,ATL,2006,-2.004681502461136,0.3040830517391508,0.9880769915054742,3.082239822510958,-0.605950594564259,-0.28916479200318945,-0.056061459078617405,0.667635092726373,-0.43896351982899096,-0.48036664010803815,-0.20209332833127444,0.12859586688498492,0.9904921031502618,0.47220119874890687,-2.3050839256598334,-0.801608409722064,-0.4042321782624567,0.24195336273903287,-0.8314501764721723,-0.08180128576446001,-0.2524686502879902,0.10011606586364291,0.2562316739194192,0.9995043370203543
41,ATL,2007,-1.0224827121683095,0.3040830517391508,1.0900882340068039,0.3838332131802499,-0.5445771291417313,-1.2385740612844043,0.7539160428855252,0.32953414394061403,0.42967576677571645,0.020853093356416767,-1.4259989120547865,0.6070770375850656,0.805390968877393,1.4360407253985212,-0.25417098449684106,-0.7522858958066099,0.37172903010811637,0.5148748404729122,-1.2657624849136941,0.14174013455003293,-1.0468971677912147,-0.12657881340980007,-0.1035876921418873,0.9995043370203543
42,ATL,2008,-0.48510896919865015,-0.25565074967619306,-1.1796619116477758,1.1389305343645364,0.10821336671606233,-0.06959457011730699,-0.48457156930710377,-1.3455965515401767,-0.06791370802386207,-1.1272399713313945,-0.7468656739806618,0.9488769986645804,-0.08540823981078702,0.3765062497169751,-1.718901692476348,-0.040632480740777736,-0.43384901827660194,-0.06818468014037693,-0.48113695212065427,-0.1605343158804223,0.1686896326725455,0.5873526293020512,1.6254941361426865,0.9995043370203543
43,ATL,2009,-0.15475283133434098,0.19295942939933977,-1.4583711991960502,0.8395978370380351,-0.5613153469842389,0.046375617498478065,-1.1309058179044709,-1.708295977842748,0.4544509007935768,-0.1890594445902355,-1.0888752183345374,-0.2804783916957162,0.09969289446208171,0.042722267493594444,-0.7352463456956532,0.23293897843003092,-0.8188679384604757,-1.0748041564575421,0.4489601768377911,-0.6150491829510337,0.8570803286791066,-0.4608488090051328,-0.6902941609753845,0.9995043370203543
44,ATL,2010,-0.23896945660801197,-0.6713354110214116,-1.5294147430809049,0.13097709425153448,-0.6729034659342892,0.9787759259293763,-0.4427802772770421,-2.050752907022109,-0.11084839367847073,1.293180109073879,-0.8616831638708914,-0.2802845176395168,0.1459681780302989,-0.8606380513678412,-0.23508261004445208,1.0205674459867475,0.2789295980638005,-1.2856980256155397,1.2101580747356442,-0.6925048335223415,1.2239369853086903,-0.060197095289219876,-0.24217408789669356,0.9995043370203543
45,ATL,2011,0.7747359080336527,-0.774227653928644,-1.6022799162961403,0.10132621385598534,-0.8291268324643596,1.6614537636942874,-0.425799616858506,-1.2867908162265485,-0.04065218062786461,1.7301409023505836,-0.41951368152766677,-0.7188276327625245,0.15753699892235318,-1.5687806742041341,0.04641050688001591,1.545040388988341,0.42503934213357775,-0.6441553312021344,1.0295450262274608,-0.4914917433590229,1.1668561418820587,-0.6405779667624354,1.1238402556760705,0.9995043370203543
46,ATL,2012,1.3870385562556675,-0.6836824801702794,-1.327213887408627,-1.1363038870987345,-1.4819173283221532,0.5419548859099245,-0.5043823397953959,-2.769361554896048,0.9274428411023056,1.7429926903881332,-1.31362434748137,0.08335858710512838,0.17489023026043463,-0.7794887345887618,1.2535689722488088,1.0717280660108521,0.2651084060572006,-1.3884866341127147,1.0485674648175687,-1.552761894140402,0.5620557446762955,-0.3695411492977738,1.0173741443540183,0.9995043370203543
47,ATL,2013,1.2186650338113552,0.1476868425201575,0.4142637524354965,-1.800036491508638,-0.39951257450666594,0.40047125701866887,-0.17005200355489725,-1.4236198474138135,0.8286975040848814,0.08082810419831742,-1.06933181580003,1.2519021485042179,1.146671185192994,-0.5835054789713654,2.3225179415825847,-0.27989262588344627,-0.17519528215307642,-0.6335220268748399,0.8474302062516358,0.2172216530977829,0.7732762439478739,-1.1461810134753125,1.2501559809734195,0.9995043370203543
48,ATL,2014,1.6200378861794902,0.08595149677581852,-0.1067222360534358,-1.5473568659156103,-0.790070990831842,-0.1422692210231961,-0.22681143328722436,-0.4974615454917768,1.9392717463586258,-0.09052906963568443,-1.7728943070422887,0.4429949613549864,0.8458818419995832,-0.07747058849050915,2.2280425692929122,0.15849568102968709,-0.3292028502266245,-0.766438330966017,-0.15094746543551382,0.07949691310142581,1.1580909187341497,-1.409084102632708,0.8632689594912514,0.9995043370203543
49,ATL,2015,1.5687911737789155,0.5757185730142443,-0.3180312383776183,-1.198782527932214,0.39276307003869,0.8999161983506434,-0.9422632589215185,0.20385129787815454,1.1031331731967047,-0.1890594445902355,-2.4178265906810257,-0.1007571415988864,-0.3630599412200901,-0.8644658493291176,1.5094498399080458,0.3269887409893107,-1.7468622589036569,-1.3069646342701284,-1.161639663157312,0.19376431964140514,1.7199203439221136,-0.2711492746131194,-0.4748356238253348,0.9995043370203543
50,ATL,2016,1.7446605731536142,-1.2310692124367555,-0.11947364136610218,0.011961754886064454,-1.085779506049475,0.6308653630820267,-1.5290079677168025,-0.08274658860678093,1.1895797429687025,-0.4418112759953877,-0.9789435790779346,-0.41134337963030104,0.20381228249057037,-0.6439846867595467,0.5659042419766737,1.8265769746299694,-0.3706664262464278,-0.8107437656630728,1.0548749049816575,0.791113444886992,1.2282127039174275,-0.6597315850343816,0.9450734292076307,0.9995043370203543
51,ATL,2017,1.11390194109503,-1.1940280049901517,-1.0284666772261621,0.17086458811697697,-1.6269818829572182,0.04792188666668765,-1.6951039831440333,0.23959596051977092,0.23249589191313674,-1.1229560419855444,-0.25339475998435557,-0.7408646504838542,-0.44982609791049666,-0.30177954902135934,0.04326938197012959,1.3946220390971127,-1.1545254586207754,-0.9684711131846013,-0.2096166707713216,-0.0674017345338127,0.9162990314101059,-0.559503062022279,1.545373876096938,0.9995043370203543
52,ATL,2018,1.330326722427759,-1.6261754252005274,-0.19416044391171822,-0.2931952225181342,-0.17633633660656595,-0.5342484551645452,-0.9271693385494874,0.6423960298575616,0.7825216270623456,-0.08196121094398433,0.29870636161547226,0.21467594783751123,-1.641414649792088,0.35353946194931063,1.2987528459525641,0.9638925076366913,-0.7260685064161564,-1.0482208956393062,0.3014862187155318,0.731424982527694,0.8914998634794349,-1.5442089438663,1.7578248959780043,0.9995043370203543
53,ATL,2019,1.9116902132797293,-0.7371864464820403,1.3232567882955562,-1.1618365896615688,0.11937217861106736,0.38346229616835514,-1.4513057234682827,0.8270127283040482,0.8266995094060222,-0.13336836309418487,-0.685792541060327,0.039736924460267053,-0.6060051799532297,-0.5949888728551976,2.1072300727588056,0.5313248700676194,-0.45556803428697273,-0.736310635372015,0.21007839538517037,0.5208896084860437,1.9473885739068904,-3.773900013386816,1.0528628481280355,0.9995043370203543
54,ATL,2020,1.647841318140409,-0.6836824801702794,0.8241303517711952,-1.2026653813173456,-0.3660361388216508,0.3695458736544606,-1.6658909580906638,-0.5033549307301795,2.2951367986044224,-0.4375273466495377,-1.335610675332691,-0.3889832384819718,-0.5308078441548767,-0.6792004280032972,1.7747540822969434,1.7000540041511956,-0.8050467464538758,-1.0570819825787192,0.03747479470439927,0.6942648503195695,1.7767874014183074,-1.8039634930337882,1.2362011008453313,0.9995043370203543
55,ATL,2021,0.20197326401814197,-0.6960295493191473,0.4743775203380655,-1.605893822252063,0.27001613919363526,-1.2857352709148226,-1.3944834024010717,-1.2566833046825343,0.9797015019249253,-0.330429113003287,-2.759836135034902,0.8752694819942144,-0.8952257022545871,0.9483792651317993,1.0670344776001488,-0.1297806270103257,-2.544542483284604,-1.9715461547260023,-0.6526392537251556,1.4529121744310423,-0.004263185050841578,-3.064691380659826,1.7955993128764487,0.9995043370203543
56,ATL,2022,-1.4292012297577166,-1.4615478365489556,-0.061181502793913906,1.2665940471787078,0.5489864365687604,-0.682690295312748,-1.1603704082973745,-1.8911190373036342,-0.15489307637688932,-1.491373965728648,-2.962598936330414,1.3036665215094547,-1.2538591499082699,0.5701928265576024,-1.7616693162494215,-1.254088863468184,-2.400407195215769,-1.8935685896591803,-0.5633339104494898,0.4538852450982711,0.2995266220998799,-2.1471543519338625,1.5913287399670217,0.9995043370203543
57,ATL,2023,-0.8222741108084896,0.015984771598900487,-0.25427421181428717,1.2470032869173626,0.09705455482105729,-0.757684349970953,-0.4108629248236833,-1.7278978896139572,-0.7460331020288559,-2.005445487230653,-0.18499285111358038,0.7257925846644888,-1.2538591499082699,0.5196658934687433,-1.687732068370549,-1.1048959176493887,-1.1426787226151172,-0.041601419322140905,-0.6805722030232615,0.2243053032999573,0.29460954569983233,0.5312036661486755,0.5952390204793526,0.9995043370203543
