team_year,passing_yds,passing_int,passing_times_sacked,rushing_yds,fmb,time_of_possession,punts_yds,penalty_yds,def_passing_yds,def_passing_int,def_passing_times_sacked,def_rushing_yds,def_fmb,def_time_of_possession,pass_play_percentage,def_pass_play_percentage,drives,def_drives,tds_per_yard,def_tds_per_yard,clutch_conversion_percentage,def_clutch_conversion_percentage,fg_percentage,home_game
ARI1970,-1.3560231929811526,2.49044094087645,-0.971993298230044,0.7753248878213702,1.6577668929824232,,-0.4288971925065904,0.7037927574789756,-1.7334919066102954,1.3944547080715897,1.2395600755350518,0.5394440242757653,1.7771396507305952,,-1.3868587150916831,-2.9430146493323,0.873303570443437,1.7707569686318487,0.5937686810148093,0.5275196836633516,,,-2.599503735479945,1.0043838495597834
ARI1971,-1.441606097118436,3.3955025196810693,-1.2244665134952253,0.1793301873674749,3.622924285923181,,-0.996931145562062,-0.1965977229444953,-2.301946884550273,1.8484548910262923,-1.0654337023283942,1.3710763389598524,3.1868434992358514,,-1.3516824761376427,-3.40083659233019,-0.404017798752287,0.3383584518305392,-0.7875052755043516,-0.8444771185052629,,,-1.9883827165694428,1.0043838495597834
ARI1972,-1.9287474381515115,3.0746170508321584,-0.7540308102313263,-0.98207134276685,4.031632233742768,,-0.600498619605136,-1.075855283130431,-2.197879165103389,0.169510818212673,-1.2913182348271308,2.476251474460792,3.385793639145867,,-1.4270601310391586,-4.536675400809925,-1.3371388612955803,-0.36024377319418,-0.9290973716706626,-1.0724296950652847,,,-1.6365032574254303,1.0043838495597834
ARI1973,-2.0282223187337416,1.9309483285245037,-0.7740107049645424,0.0406300147222705,2.9734705606208216,,-0.8419443981058675,-1.5380898839623385,-1.2274067358590282,-0.6228479916611012,-0.8711244270606646,2.635613146219216,3.3573721905872937,,-1.6826262752766823,-3.798410757926219,-0.5393104048353226,0.0128133343756945,-0.7893077208586612,0.0679117475738067,,,-1.2219817856984376,1.0043838495597834
ARI1974,-1.73021413880767,-0.348161283556219,-1.4460617096272546,0.7258686369922399,1.3050463352751076,,0.1064716734029758,-1.19163807037123,-2.186370187197737,0.4521901774108842,0.0445580326385127,1.988327720717904,1.100709175036541,,-1.7383818104895494,-3.10754918863281,1.0404297308989552,0.2626912083140061,0.2321781157697249,-0.1014905732809499,,,-2.612634465040608,1.0043838495597834
ARI1975,-1.5930494634593857,0.7955074387514366,-2.472301757287883,2.6097181724255587,2.9510756045759123,,-0.7060488580122983,-0.4934832327057476,-1.9915586034947423,2.173964456163627,-1.011998651629769,1.6520629421699706,1.3223964737934162,,-3.2720179700572287,-2.278454140224474,0.4614569607494903,-0.1279629326318055,0.9619682125590272,0.1800366443690652,,,-0.6019463265357425,1.0043838495597834
ARI1976,-0.8727787446981585,0.7625961086130868,-2.119929068356623,2.695329052119114,4.809856956303353,,-0.9140458380632392,-0.7104478804777763,-2.7877142827681007,2.3538513211079435,-1.067862568269241,1.888192665392851,3.226633527217854,,-3.225116318118508,-3.5880022764415505,0.4594673636012079,-0.0012642923250569,0.4808154388114156,0.8450333232982238,,,-0.7715616221450442,1.0043838495597834
ARI1977,-1.2474456468910984,1.819872589307573,-1.9891515755573927,2.2318231942299867,3.9364536705519058,,-0.7688398076795224,0.0553323019478184,-2.835299479878012,1.8056246850871691,-1.410332665928615,2.812192610295973,2.1068284540100506,,-3.161464076201672,-4.241247213143952,-0.1752141267000928,0.6973379326996622,0.4670968269480601,0.8265194084507097,,,-3.740793018578328,1.0043838495597834
ARI1978,-0.9785897944083836,1.9391761610590907,-1.8347614798916343,0.989029801060517,2.3856029644419623,,0.5627483945245205,0.2555186918342889,-3.2472766236007486,3.069115760291296,-0.1206048513390578,2.030271816290389,1.919246893523464,,-2.1260383214116336,-3.806362241238141,0.9310018877435552,0.7870828029169438,-0.31987084191406,1.0743744434718083,,,-3.6282783267465897,1.0043838495597834
ARI1979,-1.567139588762279,2.0091127376030844,-0.1782465711013809,2.093357411399139,3.1974201210699107,,0.0381006992520934,0.5068083252042528,-2.482150919373016,1.518662305295046,-0.8298337060662717,1.6754946745731196,2.6525202663346654,,-1.916655946685199,-3.113665714257365,0.6862814385051232,1.758439045268693,0.0279009756146519,1.5556205175393871,,,-4.726200062672139,1.0043838495597834
ARI1980,-1.9947863839925848,2.1572137232256585,1.0768540889579006,1.8131443883364569,2.0384811457458745,,1.2747971367818038,0.9896635330558158,-1.3666211032177902,1.1074923282794653,-0.1060316556939775,1.1616795038101768,2.277357145361492,,-1.8987088859943624,-1.999234745463568,1.7785702729108124,2.328582926649068,-0.038689366641782,0.7455210309928338,,,-3.4126452449705598,1.0043838495597834
ARI1981,-1.7420535534224215,2.2436059648388267,1.5727187491549832,1.6154951773807018,3.1806239040362296,,0.1193245387866812,0.3752719065136546,-1.1468881558190942,2.0369077971584333,-0.3392027860152537,2.0459361235875195,2.1295656128569087,,-2.034627958959636,-1.9643705494036092,0.4534985721563714,0.869788859783851,-0.0227677660120477,1.2105674295688371,,,-2.347249169424635,1.0043838495597834
ARI1982,-1.8832043633394917,1.3755696324398516,1.866968107953252,1.395168751885997,5.1625775140106684,,0.8440694041668932,0.5568869422519885,-1.0080721761570657,0.2251900859335329,0.2777291629597888,1.0341642749864184,3.238002106641284,,-2.117184438137488,-1.330392668418555,0.3818730748182906,1.6493374383378816,-0.2293480307865179,1.2576622004622016,,,-2.4141074713160853,1.0043838495597834
ARI1983,-1.608845265370021,0.9847475870469472,2.4863448446829413,1.7129427426992383,5.856821151402845,,0.5424972944321451,-0.4879758656135415,-1.144099441941956,3.257568666423437,2.70902396974726,-0.1601420636060526,3.158422050677277,,-2.2566929232409287,-0.2064810849067014,1.673121624051977,0.8381141997071624,1.3548011639454758,2.035825183896793,,,-2.849228527950173,1.0043838495597834
ARI1984,0.1803937051024643,0.7996213550187299,1.986847476352546,1.0671988041482663,4.692283437067582,,-0.3152904018954963,-0.0803026224858164,-1.1908435983587606,2.2896060121992585,3.6368507591506702,-0.0576120522066445,1.4247136886042815,,-0.9786229079107728,-0.1618304478474547,1.9596236134042893,1.788354002007789,1.4022655582756256,1.2415782369384238,,,-1.1027210309731472,1.0043838495597834
ARI1985,-0.4248145620762067,0.6720899507326248,2.7297362896148423,0.6390272107733161,2.9958655166657304,,0.0421759980322925,-0.4957886421862061,-1.3860093044588524,0.435058095035235,1.105972448788487,1.4453199772648522,1.0154448293608205,,0.0539313171687317,-1.93623453153066,0.8195844474398799,1.7672375619566631,0.2903570463727143,1.5262296777189577,,,-2.578422288937596,1.0043838495597834
ARI1986,-1.2501823959980254,0.7996213550187299,3.0784762704127906,-0.0414064203023533,0.991516950646383,,0.3676042798572842,0.2115878334011091,-2.1556943345492074,-0.5971498680976274,0.4744673041683653,1.852397781362627,0.9244961939733846,,0.0551277878814531,-3.040267406762713,0.5728744010531656,1.7901137053453815,-0.4830922823320849,1.461893823623845,,,-3.785485685248109,1.0043838495597834
ARI1987,-0.523159046288184,0.4540523885660568,2.366465476283646,0.4894279117605549,0.8403509973432477,,-0.2956035739419177,0.3764246112538838,-0.9969173206485094,-0.1902629116759595,0.9189497713432973,1.575942176131017,2.87420756509154,,-0.5507649810412117,-2.065599048489984,0.6842918413568444,1.0651159302567552,0.5747428689415429,2.0294610256679597,,,-2.966320905316822,1.0043838495597834
ARI1988,0.1798880014631409,1.1945573166789276,2.764247016881306,0.3460985402818186,2.1392584479479644,,-0.1309615032218667,0.0185738285649542,-0.955971918484168,0.2894353948422173,0.6639188475544017,0.8899490821847255,2.152302771703768,,-0.0068493950375715,-1.3787132208525346,0.574863998201448,1.6616553617010372,0.5877605298337775,3.5383450857403846,,,-3.411440590882425,1.0043838495597834
ARI1989,-0.4877300442626348,2.778415079587011,2.480895782482973,-1.2185120679985348,2.044079884757102,,0.5511494672270301,-0.1465191058967605,-0.5253590836142008,0.4907373627560953,-0.3294873222518672,1.797184334567366,0.5095430450182081,,0.4896859507422598,-1.6472286957704687,-0.3801426329729267,1.2551638907168814,-0.6364002733014074,1.1004096362261266,,,-3.596475458819845,1.0043838495597834
ARI1990,-0.9233193613576106,1.6306324410120616,1.134977419090892,-0.6354674047878118,1.6857605880385595,,-0.1270429467024443,0.137686651721971,-1.4176589936993969,0.5935298570099905,-0.1934708295644561,2.066908171373763,0.4470158581893458,,-0.5766087484360184,-2.7925481189682624,-1.396826775743981,-0.0329389524017425,-0.720514389835849,1.7536036944399942,,,-3.2567630059659884,1.0043838495597834
ARI1991,-1.6261284309257251,2.572719266222325,0.9097495148255504,-1.481673232066812,1.5681870688027877,,0.1989182588091886,-1.033973677568771,-1.8499981752552128,0.901907339771676,-1.2281677203651185,1.5341922661861818,1.6236638285142977,,0.0371807271906169,-2.6286252322302066,-2.1369569149041188,-0.4869424135009316,-1.7264791692465709,2.1879864215498017,,,-3.2871202889869715,1.0043838495597834
ARI1992,-1.1451745226561374,3.4736669287596493,0.2122695532296543,-1.283496644028755,2.357609269385827,,-0.9428864140461886,-1.396819514132027,-0.8401296293338071,0.7348695366090958,-1.6507903940724309,-0.4592526587302096,1.1632363618654031,,0.2499132199126735,-1.202863109146597,-3.342652786761765,-1.079962438270025,-1.3657898266786412,0.6531828806908555,,,-3.432642502833588,1.0043838495597834
ARI1993,-0.4073529128830934,2.354681704055757,-0.2817787529007717,-0.3490430516446945,0.9131346044892016,,-0.7804387349770129,-1.1985542988126052,-0.8006449820574905,-0.5843008063158904,-0.9779945284579162,-0.2681740011222214,1.9704055009288963,,-0.240879066446088,-0.35908839923933,-1.7768398310654483,-0.5538111403294946,-0.5324592578695606,-1.056461443509303,,,-1.4296641504927807,1.0043838495597834
ARI1994,-0.6469671961037472,1.1040511587984656,-0.6014570686322244,-0.520440603392571,-0.0722434614867909,,0.8218120031365738,0.4235574272988112,-1.1846907217092009,1.3773226256959406,-0.4144976301814994,-1.295351242850254,1.45881942687457,,-0.5828303961421745,-0.0783398730722874,0.6643958698740453,-0.1402808559949612,-1.1787360532425244,-1.72990509608764,,,-0.4145021504220545,1.0043838495597834
ATL1970,-2.96356582057198,1.581265445804537,3.536197495210097,0.4116104933943397,3.1694264260137754,,0.2840293064110433,-0.2129917459166438,-3.000497578123768,2.195379559133188,-0.2760522715532419,1.331397742376622,3.98832834858763,,-3.1602676054889494,-4.008207586848432,0.1968405400282557,-0.3092123764039614,-0.42010683078427,-0.3073421639917513,,,-3.7195911066271647,1.0043838495597834
ATL1971,-2.292973047556065,1.9144926634553283,0.8298299358926879,0.209214888697874,2.984668038643276,,-0.5684291530501832,-0.1168049392597413,-4.261173311789131,2.135417270818416,0.0834198876920587,2.1205681331478203,3.3573721905872937,,-3.577357295944008,-4.397524442851315,-0.9014170858222732,-0.5854858004061803,-0.4219092761385795,0.5606133064532837,,,-1.9994655341802785,1.0043838495597834
ATL1972,-2.4969798451137617,1.2850634745593896,1.3293273042230822,1.084074870781904,4.009237277697859,,-0.6003418773443592,-0.4719660775548027,-4.487855911230856,2.006926653001047,-0.992567724102996,2.1957826995910734,2.391042939595787,,-3.872646267843915,-5.087774359582268,-1.0546160662398292,-0.6945874073369948,0.1144183526215057,0.8333464145507303,,,-3.624062037438119,1.0043838495597834
ATL1973,-2.500876737863843,0.2401287426667834,1.0932012755578042,1.5008785581605846,5.324940945336259,,-0.3696799663850788,-1.1161999490384529,-5.043518217575706,2.1182851884427665,-1.1115821552044804,2.541821488064075,2.487675864694938,,-3.8810215628329736,-5.307663455784996,0.2565284544766564,0.3981883653087248,-0.099672101129252,0.0517120720822316,,,-2.579024615981663,1.0043838495597834
ATL1974,-3.243190185844996,3.481894761294237,1.8052120696869487,0.2608978427633868,5.397724552482212,,1.2985906119677364,-0.6339851327092396,-4.932545111385429,1.685700108457625,-0.7205347387281738,3.498897718210316,1.2485007075411243,,-2.463921650684465,-6.054185408261848,0.1172566540970596,1.923851159002508,-1.7904659793245568,0.5543648601922473,,,-2.7856227920966856,1.0043838495597834
ATL1975,-2.5229194670837694,4.436323335306382,0.6772561942935855,0.4167084718565844,4.389951530461311,,1.835119370607051,-0.8984668314396054,-2.8423376625203143,3.1547761721695418,-0.1133182535165177,3.509901570443837,1.390607950333993,,-2.0626253736373417,-4.444927516441609,0.8792723618882771,2.166690219590445,-0.1424301103675941,0.2904258616473709,,,-5.089041874018173,1.0043838495597834
ATL1976,-3.208802338370996,3.662907077055161,0.9933018018917258,0.3888746814018006,2.9958655166657304,,2.7100860187158404,-0.3399173456463251,-2.865001495934523,2.3881154858592417,0.1344260724498376,4.033296565504199,2.5502030515238,,-2.5302061281692887,-4.6614525235508335,1.951665224811167,1.9889601824934748,-0.4665698665842481,0.788450171045509,,,-4.806309559533066,1.0043838495597834
ATL1977,-3.583826207838752,2.0091127376030844,1.2276114764903472,1.071476418260265,1.4058236374771975,,2.990999498480194,0.5623943093441945,-4.34669387068806,3.938568940855492,0.9408095648109176,2.536125376319664,4.380544338695946,,-4.183489359009218,-4.662675828675743,3.412029531648647,1.1953339772386926,-0.4736795121484686,-1.1815460806978226,,,-3.9846150060166985,1.0043838495597834
ATL1978,-2.5792905492318927,2.111960644285427,1.859702691686628,-0.0058377659738198,2.08886979684692,,2.153870432122947,1.3706964888537998,-3.6078617544447806,0.8119639072995172,1.3682899703999227,1.4226649873723067,4.21569993705622,,-2.8099409808038063,-4.046435872001896,2.542575577850312,2.120937932813008,-0.8431808097819107,-0.242080614154263,,,-4.388896917994551,1.0043838495597834
ATL1979,-1.7878048591447508,2.354681704055757,2.346485581550431,0.7331933186908671,3.953249887585587,,0.6691763895920324,1.5792079685308131,-0.915247842818011,-0.1559987469246611,-0.5966625757449956,1.393925514480047,4.471492974083382,,-1.5311530830460154,-3.040267406762713,0.6723542584671642,1.285078847455974,0.0857794986585883,1.0871027599294747,,,-5.014473785962664,1.0043838495597834
ATL1980,-0.8274141535235467,1.2644938932229204,0.6827052564935528,1.751792854428756,1.433817332533334,,-0.0791111633568695,0.4226608791675221,-0.2033732940537424,1.74994541736631,0.6031971990332362,0.2625353192463044,3.147053471253848,,-1.8175881716717783,-0.8349540928296567,0.9548770535229154,0.5636004790425363,1.034066026731406,-0.0808938430130905,,,-3.290854716660188,1.0043838495597834
ATL1981,-0.0115951942030717,1.5936071946064183,0.0742266441637997,0.9291432034925416,1.556989590780333,,0.2230879154209865,0.5174388244752561,0.2292314792998949,2.872096812971331,-0.74482339813664,-0.3692152560429767,3.0447362564429823,,-1.052325503814478,-0.0856797038217528,2.474929274808796,1.7637181552814745,1.3331718196937623,0.81240254837948,,,-1.9264634964393432,1.0043838495597834
ATL1982,-0.2670350266072624,1.6224046084774744,0.4992534957612989,1.0075465963946466,4.972220387628942,,0.0906407050645095,1.4217997323372942,-0.46498121490916,2.3410022593262063,-0.6233801010943087,-0.2702453144838263,7.722906689184215,,-1.4196420126202796,-0.2655055571836499,1.720871955610694,0.7342917027891324,0.8922736588590612,0.9183947108814996,,,-2.152938465008581,1.0043838495597834
ATL1983,-0.2254780863640282,-0.0231618984400145,1.3474908448896414,1.371260990821677,4.216390621113266,,-0.6909702525255611,0.7887086733425259,-0.1329472023310737,0.7434355777969205,-0.93913267340437,0.9500818982137976,4.63633737572311,,-1.0307890309854724,-1.0768626812807789,-0.1911309038863341,0.2838076483651319,0.8780543677306202,2.2191129408871846,,,-1.7305867417087155,1.0043838495597834
ATL1984,-0.7277905365768097,1.0999372425311715,3.211070117278676,0.6861981609124755,3.807682673293679,,-0.9265538704732356,0.7169848228393767,-0.6006100929973154,-0.327319570681153,-0.2517636121447751,1.251069621071908,3.4198993774161552,,-0.9245424316957168,-2.335643654814056,-1.814642176882768,-0.7561770241527762,-0.5860319392337592,2.126774790585208,,,-1.94887006247864,1.0043838495597834
ATL1985,-1.751215713476048,1.5936071946064183,3.5797899928098404,2.0341153858206424,1.394626159454743,,0.3049073755465258,2.0173638481223777,0.0461059347011025,0.9533035868986226,0.5279023548669906,0.9010823915033496,2.0784070054514765,,-2.1609752662231303,-0.964624436070208,-0.1732245295518139,0.2274971415621318,-1.2117808847381986,2.7929285891923348,,,-0.8502255341002093,1.0043838495597834
ATL1986,-1.9822627821011023,0.9230388430375416,2.967678672346775,2.195141188283261,1.3386387693424708,,0.5794257710711818,-0.0240762468235257,-0.9452597159719828,1.9512473852801877,-0.6088069054492296,0.3530258217313876,1.2996593149465572,,-2.35671787482453,-1.1530134253064803,0.2624972459214965,-0.2247466161994613,-1.9375655474068132,0.3726970707510129,,,-0.9890016850532743,1.0043838495597834
ATL1987,-1.487476391932371,3.671134909589748,1.6054131223547905,-0.0754515408375725,2.4135966594980998,,0.6203668495861073,-0.1362728415391679,-0.7481906019874954,0.9747186898681846,-2.187569766999535,2.839378598167029,1.0893405956131117,,-0.1877557668012112,-2.7858199407812534,-0.9750321803086294,0.3260405284673804,-1.8580576801111623,0.7856730838183816,,,-2.8218828801495266,1.0043838495597834
ATL1988,-1.8464664813062817,2.1530998069583647,0.6463781751604333,-0.1689730767656445,2.5367689177450985,,1.2005013051735551,-1.9306498871626137,-0.7351766038941809,1.728530314396748,-1.6386460643681977,2.4018136505281404,1.237132128117695,,-0.5220496839358728,-2.2209587993536624,0.4156962263390522,-0.057574799128057,-2.1357344005278383,-0.8047879135509043,,,-2.877176502794888,1.0043838495597834
ATL1989,-0.7103883819294995,0.5569002952484005,0.97332190715851,-1.67797470159002,0.7731661292085209,,0.8227524567012352,-1.6245427394795278,-0.1513173016804821,1.4415679346046244,-0.7739697894267996,2.610822114422515,1.055234857342823,,1.4157542823894618,-2.9616700524871904,0.8275428360329988,-0.1068464925806797,-1.3380521953928786,0.2406697154946751,,,-2.136073307774702,1.0043838495597834
ATL1990,-0.5224748590114523,0.6021533741886309,1.2312441846236588,-1.129150951275283,2.760718478194188,,-0.1624666976380226,0.3473508361392146,0.342550646370939,0.9575866074925352,-0.6549553583253146,-0.2245469634434334,1.941984052370323,,0.4825071264659247,-0.8658425472336557,-0.4000386044557257,0.0796820612042575,-0.8909456116711121,0.8170310270913593,,,-1.506039219680492,1.0043838495597834
ATL1991,-0.1334102767342419,1.3179748046977393,0.0288177924974004,-0.7261176654900215,1.8705189754090576,,0.191551372552675,0.8008761122671673,-0.0435755623637162,1.261681069660308,-0.8371203038888119,-0.197878803912779,2.578624500082374,,0.0903040268354955,-0.4756082123870897,0.4674257521943303,0.3612345952192577,0.266825120913674,1.0612989911107515,,,-0.3359587038757017,1.0043838495597834
ATL1992,-0.0208465960754025,0.3964575608239446,0.186840596296471,-1.448214086067483,1.8425252803529213,,-0.4951364719109067,-0.9751857358170812,-1.23568434689117,0.1609447770248484,-0.725392470609867,1.2554064334227673,1.0381819882076797,,0.9859820023795456,-1.741729016669832,-0.9909489574948708,-0.38839902659568,0.8470122532952901,0.5539020123210605,,,-0.4023351441318988,1.0043838495597834
ATL1993,-0.0148376469493229,2.140758058156484,0.519233390494515,-1.0426611097778935,2.1952458380602367,,-0.4736000852801617,-0.2333561963273595,-0.3540523740185209,-0.3444516530568022,-1.1941635971932656,0.0488664002883211,0.8335475585859486,,1.2568629717399171,-0.4535887201386955,-1.3649932213715017,0.1148761279561317,-0.0040423614978328,0.8795154897017196,,,1.3759752207718716,1.0043838495597834
ATL1994,0.7344961574365569,3.0581613857629835,0.06514487383052,-1.8108151288763228,1.0866955138372454,,-0.2240037092190318,0.4760695321314749,1.1030727594364105,0.5250015275073937,-0.8808398908240511,-0.3443594957037263,0.2821714565496189,,2.280084725260186,0.4464580255144727,-0.7004677738459971,0.3330793418177578,-0.6619349158207918,0.9467441429917568,,,0.7866584408566002,1.0043838495597834
BAL1970,-1.036537482020281,2.798984660923479,-1.7820872119586109,0.3356095960893843,1.8033341072743307,,-0.3189895192498309,-1.1555199885107157,-2.814184931951102,2.3281531975444696,0.1004219492779853,1.8488377115223709,2.7491531914338165,,-2.0209881928345994,-2.787349072187393,0.4336026006735688,-0.5256558869279946,1.209303769511494,-0.3145163059951629,,,-2.9827042009154483,1.0043838495597834
BAL1971,-1.5822809506690845,3.3625911895427194,-1.5405121210933657,0.2546865126829513,2.945476865564686,,-0.2917163658746508,-1.2567018490419448,-3.393307847103628,2.5465872478339966,-0.8759821589423579,2.4386441912391663,3.158422050677277,,-2.401705173622894,-3.461696022294505,0.5987391639808046,-0.2001107694731499,1.3948555051523537,-0.4420308945074188,,,-2.7880321002729542,1.0043838495597834
BAL1972,-2.299904162142088,2.6961367542411363,-0.8048887240976939,0.6728965389477684,1.2322627281291534,,0.4615242425148006,-1.8667388132321283,-4.35346646153254,1.1717376371881505,0.2437250397879355,3.3832278126732307,3.3573721905872937,,-2.79582262639368,-5.124779339610822,1.1299616025715526,0.3242808251297876,0.3557457583929405,-0.214656877786382,,,-1.8746633706495708,1.0043838495597834
BAL1973,-3.214722045678371,2.231264216036946,0.7971355626928799,1.2126376839562074,3.001464255676958,,1.1118165340259871,-1.5035087417554622,-4.28954736885653,-0.1902629116759595,-0.1934708295644561,2.81568795159368,1.9249311832351783,,-3.508201288748648,-5.135789085735018,1.6114441124552976,2.082224459385945,0.1290381871620159,-0.4240955394988891,,,-1.3652151567775992,1.0043838495597834
BAL1974,-3.164716879931144,3.498350426363412,1.6217603089546948,1.187206389098574,3.1190377749127296,,1.452041285268318,-0.2720358442772724,-4.202344728571391,2.109719147254942,-0.5480852569280631,3.8118602214402006,2.135249902568624,,-2.9192984039466414,-6.074675769104105,1.1100656310887536,2.205403693017508,-0.0423943932034188,0.8043027106336932,,,-0.8854014334737295,1.0043838495597834
