,team,year,passing_yds,passing_int,passing_times_sacked,rushing_yds,fmb,punts_yds,penalty_yds,def_passing_yds,def_passing_int,def_passing_times_sacked,def_rushing_yds,def_fmb,pass_play_percentage,def_pass_play_percentage,drives,def_drives,tds_per_yard,def_tds_per_yard,fg_percentage,home_game
23,ARI,1993,-0.40735291288309344,2.3546817040557575,-0.2817787529007717,-0.34904305164469457,0.9131346044892017,-0.7804387349770129,-1.1985542988126052,-0.8006449820574905,-0.5843008063158904,-0.9779945284579162,-0.26817400112222145,1.9704055009288965,-0.24087906644608809,-0.35908839923933006,-1.7768398310654483,-0.5538111403294946,-0.5324592578695606,-1.056461443509303,-1.4296641504927807,1.0043838495597834
24,ARI,1994,-0.6469671961037472,1.1040511587984656,-0.6014570686322244,-0.520440603392571,-0.07224346148679091,0.8218120031365738,0.4235574272988112,-1.1846907217092009,1.3773226256959406,-0.41449763018149943,-1.295351242850254,1.45881942687457,-0.5828303961421745,-0.07833987307228743,0.6643958698740453,-0.14028085599496123,-1.1787360532425244,-1.7299050960876399,-0.41450215042205457,1.0043838495597834
25,ATL,1970,-2.96356582057198,1.581265445804537,3.536197495210097,0.4116104933943397,3.1694264260137754,0.28402930641104335,-0.21299174591664388,-3.0004975781237677,2.195379559133188,-0.27605227155324197,1.331397742376622,3.98832834858763,-3.1602676054889494,-4.008207586848432,0.19684054002825577,-0.3092123764039614,-0.42010683078427,-0.3073421639917513,-3.7195911066271647,1.0043838495597834
26,ATL,1971,-2.2929730475560652,1.9144926634553283,0.8298299358926879,0.20921488869787408,2.984668038643276,-0.5684291530501832,-0.11680493925974139,-4.261173311789131,2.1354172708184156,0.08341988769205873,2.1205681331478203,3.3573721905872937,-3.5773572959440076,-4.397524442851315,-0.9014170858222733,-0.5854858004061803,-0.42190927613857954,0.5606133064532837,-1.9994655341802785,1.0043838495597834
27,ATL,1972,-2.4969798451137617,1.2850634745593896,1.3293273042230822,1.084074870781904,4.009237277697859,-0.6003418773443592,-0.47196607755480274,-4.487855911230856,2.006926653001047,-0.992567724102996,2.1957826995910734,2.391042939595787,-3.872646267843915,-5.087774359582268,-1.0546160662398292,-0.6945874073369948,0.11441835262150572,0.8333464145507303,-3.624062037438119,1.0043838495597834
28,ATL,1973,-2.500876737863843,0.24012874266678347,1.0932012755578042,1.5008785581605846,5.324940945336259,-0.3696799663850788,-1.1161999490384527,-5.043518217575706,2.1182851884427665,-1.1115821552044804,2.541821488064075,2.487675864694938,-3.8810215628329736,-5.307663455784996,0.2565284544766564,0.3981883653087248,-0.09967210112925207,0.0517120720822316,-2.579024615981663,1.0043838495597834
29,ATL,1974,-3.243190185844996,3.481894761294237,1.8052120696869487,0.26089784276338684,5.397724552482212,1.2985906119677364,-0.6339851327092396,-4.932545111385429,1.685700108457625,-0.7205347387281738,3.4988977182103156,1.2485007075411243,-2.4639216506844646,-6.054185408261848,0.11725665409705964,1.9238511590025078,-1.7904659793245568,0.5543648601922473,-2.7856227920966856,1.0043838495597834
30,ATL,1975,-2.5229194670837694,4.436323335306382,0.6772561942935855,0.41670847185658444,4.389951530461311,1.835119370607051,-0.8984668314396054,-2.8423376625203143,3.1547761721695418,-0.11331825351651774,3.509901570443837,1.390607950333993,-2.0626253736373417,-4.444927516441609,0.8792723618882771,2.166690219590445,-0.14243011036759415,0.2904258616473709,-5.089041874018173,1.0043838495597834
31,ATL,1976,-3.2088023383709956,3.662907077055161,0.9933018018917258,0.38887468140180065,2.9958655166657304,2.7100860187158404,-0.33991734564632514,-2.865001495934523,2.3881154858592417,0.13442607244983762,4.033296565504199,2.5502030515238,-2.5302061281692887,-4.6614525235508335,1.951665224811167,1.9889601824934748,-0.46656986658424815,0.788450171045509,-4.806309559533066,1.0043838495597834
32,ATL,1977,-3.5838262078387517,2.0091127376030844,1.2276114764903472,1.071476418260265,1.4058236374771977,2.990999498480194,0.5623943093441945,-4.34669387068806,3.938568940855492,0.9408095648109176,2.536125376319664,4.380544338695946,-4.183489359009218,-4.662675828675743,3.412029531648647,1.1953339772386926,-0.47367951214846865,-1.1815460806978226,-3.9846150060166985,1.0043838495597834
33,ATL,1978,-2.5792905492318927,2.111960644285427,1.8597026916866277,-0.005837765973819812,2.08886979684692,2.153870432122947,1.3706964888537998,-3.6078617544447806,0.8119639072995172,1.3682899703999227,1.4226649873723067,4.21569993705622,-2.8099409808038063,-4.046435872001896,2.542575577850312,2.120937932813008,-0.8431808097819107,-0.242080614154263,-4.388896917994551,1.0043838495597834
34,ATL,1979,-1.7878048591447508,2.3546817040557575,2.346485581550431,0.7331933186908671,3.953249887585587,0.6691763895920324,1.5792079685308131,-0.915247842818011,-0.15599874692466115,-0.5966625757449956,1.3939255144800473,4.471492974083382,-1.5311530830460154,-3.040267406762713,0.6723542584671642,1.285078847455974,0.08577949865858837,1.0871027599294747,-5.014473785962664,1.0043838495597834
35,ATL,1980,-0.8274141535235467,1.2644938932229204,0.6827052564935528,1.751792854428756,1.4338173325333339,-0.07911116335686959,0.4226608791675221,-0.2033732940537424,1.74994541736631,0.6031971990332362,0.2625353192463044,3.1470534712538476,-1.8175881716717786,-0.8349540928296567,0.9548770535229154,0.5636004790425363,1.0340660267314061,-0.08089384301309051,-3.2908547166601876,1.0043838495597834
36,ATL,1981,-0.01159519420307171,1.5936071946064185,0.07422664416379979,0.9291432034925416,1.556989590780333,0.2230879154209865,0.5174388244752561,0.22923147929989499,2.872096812971331,-0.74482339813664,-0.3692152560429767,3.0447362564429823,-1.0523255038144779,-0.08567970382175288,2.474929274808796,1.7637181552814745,1.3331718196937625,0.81240254837948,-1.9264634964393432,1.0043838495597834
37,ATL,1982,-0.2670350266072624,1.6224046084774744,0.49925349576129896,1.0075465963946466,4.972220387628942,0.0906407050645095,1.4217997323372942,-0.46498121490916006,2.3410022593262063,-0.6233801010943087,-0.2702453144838263,7.722906689184215,-1.4196420126202796,-0.2655055571836499,1.720871955610694,0.7342917027891324,0.8922736588590612,0.9183947108814997,-2.152938465008581,1.0043838495597834
38,ATL,1983,-0.22547808636402827,-0.023161898440014594,1.3474908448896414,1.371260990821677,4.216390621113266,-0.6909702525255611,0.7887086733425259,-0.13294720233107374,0.7434355777969205,-0.9391326734043701,0.9500818982137975,4.63633737572311,-1.0307890309854724,-1.0768626812807787,-0.19113090388633416,0.28380764836513195,0.8780543677306202,2.2191129408871846,-1.7305867417087155,1.0043838495597834
39,ATL,1984,-0.7277905365768097,1.0999372425311715,3.211070117278676,0.6861981609124755,3.807682673293679,-0.9265538704732355,0.7169848228393767,-0.6006100929973154,-0.327319570681153,-0.25176361214477516,1.2510696210719081,3.4198993774161552,-0.9245424316957168,-2.3356436548140556,-1.8146421768827676,-0.7561770241527762,-0.5860319392337592,2.1267747905852077,-1.9488700624786401,1.0043838495597834
40,ATL,1985,-1.751215713476048,1.5936071946064185,3.5797899928098404,2.0341153858206424,1.3946261594547433,0.3049073755465258,2.0173638481223777,0.04610593470110252,0.9533035868986226,0.5279023548669906,0.9010823915033497,2.0784070054514765,-2.1609752662231303,-0.964624436070208,-0.17322452955181397,0.22749714156213188,-1.2117808847381986,2.7929285891923348,-0.8502255341002093,1.0043838495597834
41,ATL,1986,-1.9822627821011025,0.9230388430375416,2.967678672346775,2.1951411882832614,1.3386387693424708,0.5794257710711818,-0.02407624682352571,-0.9452597159719827,1.9512473852801875,-0.6088069054492296,0.35302582173138763,1.2996593149465572,-2.35671787482453,-1.1530134253064805,0.2624972459214965,-0.22474661619946132,-1.9375655474068134,0.37269707075101294,-0.9890016850532743,1.0043838495597834
42,ATL,1987,-1.487476391932371,3.6711349095897483,1.6054131223547905,-0.07545154083757259,2.4135966594980993,0.6203668495861073,-0.13627284153916794,-0.7481906019874954,0.9747186898681846,-2.187569766999535,2.839378598167029,1.0893405956131115,-0.1877557668012112,-2.7858199407812534,-0.9750321803086294,0.3260405284673804,-1.8580576801111623,0.7856730838183816,-2.8218828801495266,1.0043838495597834
43,ATL,1988,-1.8464664813062817,2.1530998069583647,0.6463781751604333,-0.16897307676564455,2.5367689177450985,1.2005013051735551,-1.9306498871626139,-0.7351766038941809,1.728530314396748,-1.6386460643681975,2.4018136505281404,1.237132128117695,-0.5220496839358728,-2.2209587993536624,0.4156962263390522,-0.057574799128057054,-2.1357344005278383,-0.8047879135509043,-2.877176502794888,1.0043838495597834
44,ATL,1989,-0.7103883819294995,0.5569002952484005,0.9733219071585099,-1.67797470159002,0.7731661292085209,0.8227524567012352,-1.6245427394795278,-0.15131730168048216,1.4415679346046244,-0.7739697894267996,2.610822114422515,1.055234857342823,1.4157542823894618,-2.9616700524871904,0.8275428360329988,-0.10684649258067976,-1.3380521953928786,0.2406697154946751,-2.136073307774702,1.0043838495597834
45,ATL,1990,-0.5224748590114523,0.6021533741886309,1.2312441846236588,-1.129150951275283,2.760718478194188,-0.16246669763802266,0.3473508361392146,0.342550646370939,0.9575866074925353,-0.6549553583253146,-0.22454696344343347,1.9419840523703227,0.4825071264659247,-0.8658425472336557,-0.40003860445572575,0.07968206120425753,-0.8909456116711121,0.8170310270913593,-1.506039219680492,1.0043838495597834
46,ATL,1991,-0.1334102767342419,1.3179748046977393,0.028817792497400463,-0.7261176654900215,1.8705189754090576,0.19155137255267501,0.8008761122671673,-0.04357556236371629,1.261681069660308,-0.8371203038888119,-0.197878803912779,2.578624500082374,0.0903040268354955,-0.4756082123870897,0.46742575219433036,0.36123459521925777,0.26682512091367405,1.0612989911107515,-0.33595870387570176,1.0043838495597834
47,ATL,1992,-0.020846596075402554,0.3964575608239446,0.186840596296471,-1.448214086067483,1.8425252803529213,-0.4951364719109067,-0.9751857358170813,-1.23568434689117,0.1609447770248484,-0.725392470609867,1.2554064334227673,1.0381819882076795,0.9859820023795457,-1.741729016669832,-0.9909489574948708,-0.38839902659568004,0.8470122532952901,0.5539020123210605,-0.40233514413189886,1.0043838495597834
48,ATL,1993,-0.014837646949322903,2.140758058156484,0.519233390494515,-1.0426611097778935,2.1952458380602367,-0.47360008528016173,-0.23335619632735952,-0.35405237401852097,-0.34445165305680225,-1.1941635971932656,0.04886640028832111,0.8335475585859486,1.2568629717399171,-0.45358872013869556,-1.3649932213715017,0.11487612795613178,-0.004042361497832899,0.8795154897017196,1.3759752207718716,1.0043838495597834
49,ATL,1994,0.7344961574365569,3.0581613857629835,0.06514487383052009,-1.8108151288763228,1.0866955138372454,-0.22400370921903187,0.47606953213147496,1.1030727594364105,0.5250015275073937,-0.8808398908240511,-0.3443594957037263,0.2821714565496189,2.280084725260186,0.4464580255144727,-0.7004677738459971,0.3330793418177578,-0.6619349158207918,0.9467441429917567,0.7866584408566002,1.0043838495597834
50,BAL,1970,-1.036537482020281,2.798984660923479,-1.7820872119586109,0.33560959608938434,1.8033341072743307,-0.31898951924983093,-1.1555199885107155,-2.814184931951102,2.3281531975444696,0.10042194927798538,1.8488377115223709,2.7491531914338165,-2.0209881928345994,-2.787349072187393,0.4336026006735688,-0.5256558869279946,1.2093037695114939,-0.3145163059951629,-2.9827042009154483,1.0043838495597834
51,BAL,1971,-1.5822809506690843,3.3625911895427194,-1.5405121210933657,0.25468651268295134,2.945476865564686,-0.29171636587465083,-1.2567018490419448,-3.393307847103628,2.5465872478339966,-0.8759821589423579,2.4386441912391663,3.158422050677277,-2.401705173622894,-3.461696022294505,0.5987391639808046,-0.20011076947314996,1.3948555051523535,-0.44203089450741884,-2.7880321002729542,1.0043838495597834
52,BAL,1972,-2.299904162142088,2.6961367542411363,-0.8048887240976939,0.6728965389477684,1.2322627281291534,0.4615242425148006,-1.8667388132321283,-4.35346646153254,1.1717376371881503,0.24372503978793553,3.3832278126732307,3.3573721905872937,-2.79582262639368,-5.124779339610822,1.1299616025715526,0.3242808251297876,0.35574575839294054,-0.21465687778638204,-1.8746633706495708,1.0043838495597834
53,BAL,1973,-3.214722045678371,2.231264216036946,0.7971355626928799,1.2126376839562074,3.001464255676958,1.1118165340259871,-1.5035087417554622,-4.28954736885653,-0.19026291167595952,-0.19347082956445613,2.81568795159368,1.9249311832351785,-3.508201288748648,-5.135789085735018,1.6114441124552976,2.082224459385945,0.12903818716201598,-0.4240955394988891,-1.3652151567775992,1.0043838495597834
54,BAL,1974,-3.1647168799311434,3.498350426363412,1.6217603089546948,1.187206389098574,3.1190377749127296,1.452041285268318,-0.27203584427727245,-4.202344728571391,2.109719147254942,-0.5480852569280631,3.8118602214402006,2.1352499025686242,-2.9192984039466414,-6.074675769104105,1.1100656310887536,2.205403693017508,-0.042394393203418805,0.8043027106336932,-0.8854014334737295,1.0043838495597834
55,BAL,1975,-2.5880065001919985,2.8977186513385287,0.9424438880253584,1.1805848768430152,3.0518529067780027,1.3138259597152504,0.8038219132699757,-2.7188374765327317,0.5464166304769548,0.09556421739629159,2.5563854101378545,3.0219990975961233,-1.915220181829932,-5.205211651573711,0.9071267219641985,2.2388380564317862,-0.39667504117824737,2.984200471960719,-0.8313124649165021,1.0043838495597834
56,BAL,1976,-2.2383570545091236,2.03791015147414,-0.7031728963649593,2.0603670450285207,4.294772967270448,0.10841527743660885,2.134555496712345,-3.354177322224409,2.152549353194065,0.4744673041683653,1.4727648793061083,1.7430339124603074,-2.6788077906894214,-3.518273884321633,0.3341227432595737,0.7518887361650695,-0.4770841311510531,2.109186571480069,-1.487246615905598,1.0043838495597834
